timestamp,x,y,z
1509765497500504,-0.1875,-0.25,0.0625
1509765497521538,-0.5,-0.125,0.25
1509765497537531,-0.1875,-0.125,-0.1875
1509765497560239,-0.3125,0.125,0.125
1509765497581254,0.125,0.125,-0.1875
1509765497598268,0.0625,-0.1875,-0.25
1509765497620285,-0.125,0,0.0625
1509765497625305,0.5625,0.125,-0.125
1509765497648827,0.25,0.3125,-0.125
1509765497663437,0.625,0.1875,-0.125
1509765497685435,0.6875,0.125,-0.375
1509765497708453,0.375,0.125,-0.5625
1509765497723460,0.5625,-0.25,-0.4375
1509765497745982,0.4375,-0.1875,0
1509765497768560,0.375,0.0625,-0.0625
1509765497783559,0.3125,-0.0625,-0.4375
1509765497805587,0.5,0.25,-0.25
1509765497828600,0.5625,0.125,0.125
1509765497843643,0.625,0.375,0.1875
1509765497866146,0.5625,-0.125,-0.375
1509765497888166,0.0625,0.0625,-0.1875
1509765497903165,0.125,-0.0625,0.125
1509765497925181,0.8125,-0.1875,-0.375
1509765497943712,0.375,0,0.1875
1509765497962824,0.0625,0.0625,0
1509765497985837,0.125,0.125,-0.25
1509765498003880,0.5,0.1875,-0.0625
1509765498022858,0.3125,-0.0625,0
1509765498045898,-0.125,-0.0625,-0.1875
1509765498063949,0.125,0.0625,-0.0625
1509765498082972,0.4375,0.0625,-0.1875
1509765498105980,0.3125,0.125,-0.25
1509765498123991,0.25,0.1875,0
1509765498143550,0.125,0.3125,-0.0625
1509765498166147,0.25,0.25,0
1509765498183141,0.25,0.125,0
1509765498203157,0.3125,0.125,0
1509765498226169,0.4375,0.0625,0
1509765498243693,0.125,0.0625,0.125
1509765498262760,0.25,0,0.1875
1509765498285751,0.0625,0.125,0.25
1509765498303764,-0.0625,-0.125,0.1875
1509765498324778,0.25,-0.125,0.3125
1509765498345835,0.4375,-0.125,0.3125
1509765498363426,0.5,-0.125,0.25
1509765498383461,0.25,-0.25,0.125
1509765498405458,0.1875,-0.0625,0.3125
1509765498423469,0.625,-0.0625,0.125
1509765498444985,0.1875,0.125,0.1875
1509765498465754,-0.125,0.0625,0.125
1509765498483756,-0.1875,-0.1875,-0.1875
1509765498504755,0.125,0,-0.0625
1509765498525787,0.1875,-0.1875,0.125
1509765498543815,-0.0625,-0.0625,-0.125
1509765498570398,-0.125,0.125,0.125
1509765498585410,-0.25,0.125,0.1875
1509765498603423,0,0,0
1509765498624436,0,-0.1875,-0.25
1509765498645995,-0.4375,-0.25,-0.25
1509765498663536,-0.3125,-0.25,-0.25
1509765498684550,-0.125,-0.125,-0.375
1509765498705584,0.5625,-0.1875,-0.125
1509765498723578,0.4375,0.1875,-0.125
1509765498745128,-0.25,0.125,0.0625
1509765498765989,-0.4375,0.25,-0.0625
1509765498784001,0.3125,0.125,-0.125
1509765498805998,0.0625,0.125,0.125
1509765498826015,-0.5,-0.3125,0
1509765498844035,-0.375,-0.3125,0
1509765498866052,0.1875,-0.0625,0.0625
1509765498886068,0.3125,-0.0625,-0.0625
1509765498904080,0,0.1875,0.1875
1509765498926107,-0.1875,0.1875,0
1509765498946124,0.75,0,-0.5
1509765498963762,-0.0625,-0.5625,0.125
1509765498985772,-0.125,-0.25,0.125
1509765499005787,0.25,-0.1875,-0.125
1509765499023800,-0.0625,0.3125,-0.0625
1509765499046344,0.3125,0.125,-0.25
1509765499066028,-0.1875,0,0.125
1509765499084021,-0.25,-0.25,0.1875
1509765499105032,-0.1875,-0.1875,0
1509765499126070,0,-0.0625,0.125
1509765499143062,-0.125,0,0.0625
1509765499165228,0,0,-0.0625
1509765499186263,-0.25,0.125,-0.125
1509765499203250,0,0,0
1509765499225264,0,-0.0625,0
1509765499246798,0.0625,0.0625,0
1509765499262822,0.0625,0,0.125
1509765499285839,0.0625,0.125,0
1509765499306853,-0.1875,0.125,0.125
1509765499322871,-0.125,0.125,0
1509765499345417,0,0.0625,-0.0625
1509765499365984,-0.125,0.125,0
1509765499382971,-0.125,-0.0625,0.1875
1509765499405017,-0.625,-0.125,0.125
1509765499426030,0,0.125,0.0625
1509765499443014,-0.125,0.125,0.375
1509765499465044,-0.3125,0.0625,0.25
1509765499486058,-0.3125,-0.25,0.25
1509765499503080,0.0625,-0.125,0.1875
1509765499525089,-0.0625,0.0625,0.375
1509765499546633,-0.375,-0.1875,0.375
1509765499562708,-0.9375,0.1875,0.5625
1509765499585751,0.0625,0.125,0.4375
1509765499606784,0,0.1875,0.5
1509765499622780,-0.6875,-0.0625,0.25
1509765499645317,-0.1875,0.125,0.375
1509765499665997,0,0,0.1875
1509765499683004,-0.0625,0.0625,0.3125
1509765499705015,-0.375,0.0625,0.375
1509765499728036,-0.3125,0.1875,0.3125
1509765499743042,-0.5,0.25,0
1509765499765158,-0.375,0.0625,0.125
1509765499788174,-0.1875,-0.125,0.3125
1509765499803188,-0.1875,-0.1875,0
1509765499825200,-0.5625,0.0625,-0.0625
1509765499848230,-0.25,0.125,0.25
1509765499862442,-0.125,0.1875,0.125
1509765499885429,-0.375,0.0625,0.25
1509765499907447,-0.8125,-0.0625,0.25
1509765499922475,-0.5625,-0.125,0.1875
1509765499945490,-0.3125,-0.125,0.0625
1509765499967547,-0.125,-0.0625,0.125
1509765499982560,-0.375,0,0.125
1509765500005582,-0.25,0.0625,0.375
1509765500027591,-0.25,0,0.3125
1509765500042606,-0.3125,-0.125,0.0625
1509765500065831,-0.0625,0,-0.0625
1509765500087847,-0.1875,-0.3125,-0.0625
1509765500101857,0.0625,-0.0625,-0.0625
1509765500125875,0.3125,-0.25,-0.3125
1509765500147896,-0.0625,-0.0625,-0.3125
1509765500162409,0.125,0,0
1509765500185426,0.5625,-0.0625,-0.1875
1509765500207440,0.25,0.125,-0.125
1509765500228494,0.5625,0.0625,-0.125
1509765500245480,-0.375,-0.0625,-0.3125
1509765500267416,0.75,0.0625,-0.3125
1509765500288429,0.625,-0.0625,-0.5
1509765500306441,-0.5,0.125,-0.1875
1509765500327457,-0.375,-0.125,-0.3125
1509765500348994,0.0625,0.1875,-0.1875
1509765500365087,0.25,0.375,0
1509765500388101,-0.125,0.0625,-0.4375
1509765500416115,-0.5,0,-0.4375
1509765500425122,-0.625,-0.1875,-0.25
1509765500448170,-1.9375,-0.3125,-0.25
1509765500468688,-0.375,0.1875,-0.5
1509765500485705,-0.5,-0.125,-0.5625
1509765500508717,-1,0,-0.8125
1509765500528732,-1.1875,-0.375,-0.625
1509765500545753,-1.3125,0.1875,-0.5625
1509765500567397,-0.8125,0.25,-0.75
1509765500588425,-1.75,0.3125,-0.4375
1509765500605422,-2.8125,0.0625,-0.75
1509765500627433,-3.125,-0.0625,-0.8125
1509765500650453,-3.5,0.3125,-0.875
1509765500664965,-2.8125,0.3125,-1.375
1509765500687982,-2.9375,0.4375,-1.25
1509765500709997,-3.8125,0.5,-1.0625
1509765500725007,-4.0625,0.3125,-1
1509765500748028,-4.8125,0.6875,-1.375
1509765500770615,-5.5625,0.9375,-1.5625
1509765500785628,-4.4375,1.0625,-1
1509765500807627,-4.1875,0.6875,-1.4375
1509765500830644,-4.625,0.375,-1.6875
1509765500844654,-4.3125,0.5625,-1.8125
1509765500868177,-4.625,0.4375,-1.6875
1509765500890192,-4.9375,0.5625,-1.5
1509765500904201,-4.75,0.6875,-1.4375
1509765500928218,-4.875,1.3125,-1.3125
1509765500950737,-4.0625,1,-1.3125
1509765500964249,-3.375,1.375,-1.125
1509765500988267,-2.6875,0.875,-1.1875
1509765501010283,-2.3125,0.75,-1.5
1509765501024293,-2.0625,0.5,-1.75
1509765501047809,-1.875,0.3125,-2.0625
1509765501070234,-1.0625,0.0625,-2.375
1509765501084245,-1.3125,0.125,-2.25
1509765501108262,-2.1875,-0.4375,-2.75
1509765501130277,-1.875,0.3125,-2.375
1509765501144291,-1.0625,-0.125,-2.625
1509765501167865,-1.625,0.1875,-2.3125
1509765501189864,-2.875,0.9375,-1.125
1509765501210879,-2.4375,0.5,-1.875
1509765501227895,-1.8125,0.8125,-1.25
1509765501250432,0,0.75,-0.75
1509765501271450,0,0.375,-0.5
1509765501287454,-0.9375,0.125,-0.25
1509765501310474,-0.875,0.1875,-0.8125
1509765501331502,0.5,-0.5,-1.125
1509765501348039,1.0625,-0.5625,-1.1875
1509765501370108,1.125,-0.25,-1
1509765501391124,1.75,-0.375,-1.375
1509765501408149,2.6875,0.0625,-1.125
1509765501430150,2.5,-0.0625,-0.5625
1509765501451710,1.8125,-0.1875,-0.125
1509765501468274,0.5625,-0.375,0.0625
1509765501490287,0.9375,-0.1875,0.4375
1509765501511327,1.0625,-0.125,0.8125
1509765501527340,0.3125,-0.5,1.0625
1509765501550365,0.875,-0.4375,1.1875
1509765501570881,0.4375,-0.3125,1.1875
1509765501587894,0.6875,-0.5,1.125
1509765501609909,0.5625,-0.4375,1.5
1509765501632936,-0.1875,-0.375,1.1875
1509765501647967,0.8125,-0.1875,1
1509765501670573,2.4375,0.0625,0.75
1509765501692580,2.375,0.25,0.875
1509765501707594,2.5,0.125,0.875
1509765501730616,2.3125,0.5625,0.8125
1509765501753132,2.25,0.75,0.75
1509765501767149,1.5,0.6875,0.8125
1509765501790166,0.625,0.4375,0.75
1509765501813184,0.375,0.125,0.8125
1509765501827192,0.5625,-0.1875,0.4375
1509765501850772,0.5625,-0.6875,0.3125
1509765501872887,0.25,-0.8125,0.5625
1509765501886879,-0.5625,-0.75,0.6875
1509765501909921,-0.5625,-0.75,0.75
1509765501932914,-0.4375,-0.4375,1.0625
1509765501946921,-0.1875,-0.4375,0.875
1509765501969993,0.3125,-0.6875,0.75
1509765501993027,0.25,-0.375,1.0625
1509765502007019,0.375,-0.1875,0.875
1509765502030041,-0.125,-0.125,0.5
1509765502053095,0,0,0.5
1509765502067608,0.6875,0.3125,0.5
1509765502090606,0.5625,-0.6875,-0.125
1509765502112639,0.0625,0.375,0.625
1509765502133637,0.3125,0,0.0625
1509765502150678,1.125,-0.0625,-0.125
1509765502155681,0.5625,0.1875,0.25
1509765502177685,-0.125,0.4375,0.1875
1509765502195697,0,0.3125,0.125
1509765502216712,1.0625,0.3125,0.3125
1509765502237728,0.8125,0,0.1875
1509765502256242,0.625,-0.125,0.1875
1509765502275278,0,-0.25,0.125
1509765502298294,0.75,-0.3125,0.1875
1509765502314304,1.125,-0.125,0
1509765502335333,1.625,-0.0625,-0.3125
1509765502358362,2.1875,-0.0625,-0.4375
1509765502374754,2.9375,-0.1875,-0.25
1509765502395777,2.5625,-0.0625,-0.1875
1509765502417812,0.8125,-0.0625,-0.3125
1509765502434809,-0.25,-0.5,-0.625
1509765502455858,0.3125,-0.3125,0.0625
1509765502477867,0.5625,-0.6875,0.25
1509765502494866,-0.375,-0.8125,0.125
1509765502515894,-0.125,-0.5625,0.0625
1509765502537896,0.75,-0.5625,0.5625
1509765502556438,0.75,0,0.375
1509765502575541,1.9375,0.4375,0.0625
1509765502598557,2.75,0.5,-0.0625
1509765502616583,1.6875,0.75,0.0625
1509765502635580,1.3125,0.375,-0.4375
1509765502658605,0.875,0.375,-0.5
1509765502675671,0.0625,0.0625,-0.375
1509765502695692,-0.5625,-0.5,-0.625
1509765502717701,-0.3125,-0.5,-0.375
1509765502735704,0.9375,-0.1875,0
1509765502755739,1,-0.25,-0.0625
1509765502777925,0.3125,-0.0625,0.3125
1509765502795939,0,0,0.4375
1509765502815975,0.0625,0.0625,0.3125
1509765502837989,0.875,0,0.375
1509765502856531,0.75,-0.3125,0.1875
1509765502876142,0.375,-0.125,0.25
1509765502898159,0.5625,-0.3125,-0.0625
1509765502916147,0.8125,-0.1875,-0.125
1509765502936172,1.1875,0,0.0625
1509765502958216,1.5,0,-0.125
1509765502976276,0.3125,0.125,0.125
1509765502995313,0.375,-0.0625,-0.0625
1509765503018304,1.5,0,-0.1875
1509765503036344,2.25,-0.0625,-0.0625
1509765503055845,1.5,-0.125,0.0625
1509765503078542,0.5,0.1875,0.125
1509765503096563,1.4375,0.3125,0.125
1509765503115560,1.3125,0.375,0.375
1509765503138575,0.5625,0.1875,0.5
1509765503156100,0.5,-0.0625,0.1875
1509765503177116,0.5,0.0625,0.3125
1509765503198132,0.1875,0,0.125
1509765503216159,0.3125,-0.1875,-0.1875
1509765503237158,0.125,-0.1875,0.0625
1509765503258190,0.1875,-0.1875,0.125
1509765503275724,0.0625,-0.375,-0.0625
1509765503304748,-0.0625,-0.25,-0.25
1509765503317755,0.8125,0,0
1509765503340790,-0.0625,0,0
1509765503357295,-0.25,0,-0.25
1509765503377893,0.5,0.125,-0.125
1509765503395887,0.5625,0.1875,-0.125
1509765503416894,-0.5,-0.125,-0.4375
1509765503437935,-0.6875,0,-0.6875
1509765503456458,0.5,0.0625,-0.5625
1509765503477104,0.4375,0,-0.125
1509765503498137,0,0.375,-0.5625
1509765503516143,0.5625,0.3125,-0.75
1509765503538164,0.75,0.375,-0.1875
1509765503553669,-0.1875,0,-0.25
1509765503576433,-0.4375,0,-1.1875
1509765503598430,1.25,0.3125,-1
1509765503613441,0.375,-0.3125,-0.0625
1509765503635459,-1.5625,-0.1875,-0.125
1509765503657980,-2.125,-0.5625,-1.0625
1509765503678521,-0.875,0.1875,-0.625
1509765503695520,-0.125,-0.625,-0.3125
1509765503717535,-1.0625,-1.1875,-0.125
1509765503732545,-2.625,-1.4375,-0.5625
1509765503755566,-2.6875,-1.3125,-0.4375
1509765503777583,-2.8125,-1.4375,-0.4375
1509765503792595,-1.8125,-1.375,-0.8125
1509765503815627,-0.375,-1.125,-1.125
1509765503837626,-0.375,-1.0625,-0.6875
1509765503852144,-1.5625,-0.9375,-0.375
1509765503875280,-2.5,-0.5,-0.0625
1509765503898296,-2.125,-0.25,-0.375
1509765503912307,-1,-0.4375,-0.6875
1509765503935324,-0.6875,-0.125,0
1509765503957846,-1.875,-0.3125,0.0625
1509765503978467,-2.625,-0.4375,-0.375
1509765503995479,-3.1875,-0.4375,0
1509765504017490,-2.5625,-0.75,0.0625
1509765504038530,-2.5625,-0.8125,0
1509765504055554,-1.875,-0.4375,0
1509765504077653,-1.625,-0.375,0.4375
1509765504098695,-1.8125,-1.0625,0.3125
1509765504115687,-2.9375,-0.75,0.6875
1509765504138698,-1.5,-1.125,0.4375
1509765504159244,-0.0625,-0.5625,-0.3125
1509765504175812,1.8125,0,-0.4375
1509765504197831,1.75,0.3125,-0.25
1509765504218857,-0.375,0.1875,-0.5625
1509765504234869,-0.1875,0.5625,-0.9375
1509765504257896,1.25,0.6875,-0.4375
1509765504279028,1.0625,0.375,0
1509765504295036,-0.125,0.125,0
1509765504318080,0.9375,0.3125,-0.375
1509765504339095,1.375,0.3125,-0.0625
1509765504355617,0.375,0.125,0.25
1509765504378231,-1,-0.5,0.0625
1509765504399273,-1.0625,-0.375,0.125
1509765504423263,0.25,-0.3125,0.5625
1509765504438278,0.25,-0.625,0.625
1509765504460817,-0.875,-0.5625,1.0625
1509765504474838,-0.1875,-0.9375,1
1509765504497853,0.6875,-0.875,0.6875
1509765504519881,0.5,-0.1875,1.1875
1509765504534890,0.1875,-0.3125,1.3125
1509765504557915,0.125,-0.0625,1.3125
1509765504580446,0.5625,0.0625,1.3125
1509765504594455,0.9375,0.0625,0.6875
1509765504617470,1.25,0.25,0.8125
1509765504640487,1.5625,0.0625,0.6875
1509765504655025,0.8125,0.0625,0.4375
1509765504678053,1.5625,-0.125,0.3125
1509765504700059,1.125,0.125,0.75
1509765504715079,1.375,-0.0625,0.3125
1509765504738092,0.9375,0.125,0.5625
1509765504760610,0.3125,0,1.125
1509765504775125,1.625,0.3125,0.9375
1509765504798159,2.5625,0.5625,0.625
1509765504820156,3.9375,0.8125,1
1509765504834190,3.625,0.4375,1.4375
1509765504858222,3.3125,0.25,1.375
1509765504879956,3.9375,0.1875,0.6875
1509765504894985,4.875,0.0625,0.1875
1509765504917984,4.5,-0.3125,-0.25
1509765504939998,3.125,-0.75,-0.75
1509765504961530,1.9375,-0.875,-0.8125
1509765504977597,0.5,-0.75,-0.8125
1509765505000626,-1.9375,-0.625,-0.8125
1509765505021648,-2.6875,-0.9375,-0.25
1509765505037642,-1.6875,-0.375,0.6875
1509765505060683,-2.5,0,1.25
1509765505081785,-3.25,-0.9375,0.5625
1509765505097780,-1.1875,0.625,1.625
1509765505119793,1.5625,-0.25,0.8125
1509765505141808,3.1875,0.3125,0.3125
1509765505157842,2.5,0.4375,0.375
1509765505180281,4.125,0.75,-0.375
1509765505201313,4.0625,1.5625,-0.125
1509765505217323,6.0625,2,-0.5
1509765505240328,7.3125,2.1875,-0.125
1509765505261871,6.9375,2.5,0.8125
1509765505277982,4,1.875,0.8125
1509765505299998,-0.0625,1.0625,0.6875
1509765505321013,-2,-0.125,0.875
1509765505338025,-1.8125,-1.375,0.875
1509765505360557,-2.6875,-2,0.625
1509765505381162,-3.3125,-1.625,0.75
1509765505404156,-3.375,-1.5625,0.375
1509765505420164,-4.25,-1.4375,0.5
1509765505443181,-3.625,-0.6875,0.5
1509765505458197,-1,-0.6875,-0.6875
1509765505480287,-1.25,0,-0.8125
1509765505502321,-2,0.5625,-1.0625
1509765505517313,-0.375,0.1875,-1.9375
1509765505540333,-0.4375,1.0625,-1.5
1509765505562870,-0.3125,1,-1.8125
1509765505585442,-0.125,0.5625,-2.25
1509765505600453,-1.6875,0.9375,-1.5625
1509765505622468,-1.5625,0.875,-1.1875
1509765505637495,-2.5625,0,-1.8125
