timestamp,x,y,z,w
1509765492648227,-0.597961,-0.731201,-0.2854,-0.162659
1509765492669386,-0.597961,-0.73114,-0.2854,-0.162659
1509765492685394,-0.597961,-0.73114,-0.285461,-0.162659
1509765492707436,-0.597961,-0.73114,-0.285461,-0.162659
1509765492730427,-0.597961,-0.73114,-0.285461,-0.162659
1509765492745443,-0.597961,-0.73114,-0.285461,-0.162659
1509765492767512,-0.597961,-0.73114,-0.285522,-0.16272
1509765492788531,-0.597961,-0.73114,-0.285522,-0.16272
1509765492805539,-0.597961,-0.73114,-0.285522,-0.16272
1509765492827555,-0.597961,-0.73114,-0.285522,-0.16272
1509765492849114,-0.597961,-0.73114,-0.285522,-0.16272
1509765492865664,-0.597961,-0.73114,-0.285522,-0.16272
1509765492887676,-0.597961,-0.73114,-0.285583,-0.162781
1509765492908713,-0.5979,-0.73114,-0.285583,-0.162781
1509765492925719,-0.5979,-0.73114,-0.285583,-0.162781
1509765492948256,-0.5979,-0.73114,-0.285583,-0.162781
1509765492968855,-0.5979,-0.731079,-0.285645,-0.162781
1509765492985841,-0.5979,-0.731079,-0.285645,-0.162842
1509765493007863,-0.5979,-0.731079,-0.285645,-0.162842
1509765493028897,-0.5979,-0.731079,-0.285645,-0.162842
1509765493045414,-0.5979,-0.731079,-0.285645,-0.162842
1509765493067474,-0.5979,-0.731079,-0.285645,-0.162842
1509765493090474,-0.5979,-0.731079,-0.285706,-0.162903
1509765493105485,-0.5979,-0.731079,-0.285767,-0.162903
1509765493110515,-0.5979,-0.731079,-0.285767,-0.162903
1509765493133532,-0.597839,-0.731079,-0.285767,-0.162903
1509765493155263,-0.597839,-0.731079,-0.285706,-0.162903
1509765493171248,-0.597839,-0.731079,-0.285767,-0.162964
1509765493193291,-0.597839,-0.731079,-0.285767,-0.162964
1509765493215306,-0.597839,-0.731079,-0.285767,-0.162964
1509765493230297,-0.597839,-0.731079,-0.285767,-0.162964
1509765493254731,-0.597839,-0.731079,-0.285828,-0.162964
1509765493275772,-0.597839,-0.731079,-0.285828,-0.163025
1509765493290764,-0.597839,-0.731079,-0.285828,-0.163025
1509765493312790,-0.597839,-0.731079,-0.285767,-0.163025
1509765493335807,-0.597839,-0.731079,-0.285767,-0.163025
1509765493351306,-0.597839,-0.731079,-0.285828,-0.163025
1509765493373565,-0.597839,-0.731079,-0.285828,-0.163025
1509765493395603,-0.597839,-0.731079,-0.285828,-0.163025
1509765493410589,-0.597839,-0.731079,-0.285828,-0.163025
1509765493433622,-0.597839,-0.731079,-0.285828,-0.163025
1509765493455654,-0.597839,-0.731079,-0.285828,-0.163086
1509765493470684,-0.597839,-0.731079,-0.285828,-0.163086
1509765493493680,-0.597839,-0.731079,-0.285828,-0.163086
1509765493515697,-0.597839,-0.731079,-0.285828,-0.163086
1509765493530708,-0.597839,-0.731079,-0.285828,-0.163086
1509765493552746,-0.597839,-0.731079,-0.285828,-0.163086
1509765493575766,-0.597778,-0.731079,-0.285828,-0.163086
1509765493590777,-0.597839,-0.731079,-0.285828,-0.163086
1509765493612805,-0.597839,-0.731079,-0.285828,-0.163086
1509765493635818,-0.597778,-0.731079,-0.285828,-0.163086
1509765493650835,-0.597778,-0.731079,-0.285828,-0.163086
1509765493673401,-0.597778,-0.731018,-0.285828,-0.163086
1509765493695433,-0.597778,-0.731018,-0.285889,-0.163147
1509765493713421,-0.597778,-0.731018,-0.285889,-0.163147
1509765493733460,-0.597778,-0.731018,-0.285889,-0.163147
1509765493751483,-0.597778,-0.731018,-0.285889,-0.163147
1509765493772623,-0.597778,-0.731018,-0.285889,-0.163147
1509765493793613,-0.597778,-0.731018,-0.285889,-0.163147
1509765493811625,-0.597778,-0.731018,-0.285889,-0.163147
1509765493832646,-0.597778,-0.731018,-0.285889,-0.163147
1509765493852683,-0.597778,-0.731018,-0.285889,-0.163208
1509765493871079,-0.597778,-0.731018,-0.285889,-0.163147
1509765493892093,-0.597778,-0.731018,-0.285889,-0.163147
1509765493913126,-0.597778,-0.731018,-0.285828,-0.163147
1509765493931121,-0.597778,-0.731018,-0.285828,-0.163147
1509765493952661,-0.597778,-0.731079,-0.285828,-0.163147
1509765493973704,-0.597778,-0.731079,-0.285828,-0.163208
1509765493990733,-0.597778,-0.731079,-0.285828,-0.163208
1509765494011730,-0.597778,-0.731018,-0.285889,-0.163208
1509765494032762,-0.597778,-0.731079,-0.285889,-0.163208
1509765494051284,-0.597778,-0.731079,-0.285889,-0.163208
1509765494073299,-0.597778,-0.731079,-0.285828,-0.163208
1509765494093313,-0.597778,-0.731079,-0.285828,-0.163208
1509765494111344,-0.597778,-0.731079,-0.285889,-0.163208
1509765494133341,-0.597778,-0.731079,-0.285889,-0.163208
1509765494152885,-0.597778,-0.731079,-0.285828,-0.163208
1509765494170953,-0.597778,-0.731079,-0.285828,-0.163269
1509765494193982,-0.597778,-0.731079,-0.285889,-0.163269
1509765494213004,-0.597778,-0.731079,-0.285889,-0.163269
1509765494230996,-0.597778,-0.731079,-0.285828,-0.163208
1509765494254104,-0.597778,-0.731079,-0.285828,-0.163208
1509765494273136,-0.597778,-0.731079,-0.285828,-0.163269
1509765494291131,-0.597717,-0.731079,-0.285889,-0.163269
1509765494313145,-0.597717,-0.731018,-0.285889,-0.163269
1509765494333157,-0.597717,-0.731018,-0.285889,-0.16333
1509765494351177,-0.597717,-0.731018,-0.28595,-0.16333
1509765494373305,-0.597717,-0.731018,-0.28595,-0.16333
1509765494393334,-0.597717,-0.731018,-0.28595,-0.16333
1509765494411342,-0.597717,-0.731018,-0.28595,-0.16333
1509765494433350,-0.597717,-0.731018,-0.28595,-0.16333
1509765494453369,-0.597717,-0.731018,-0.28595,-0.16333
1509765494471600,-0.597717,-0.731018,-0.28595,-0.16333
1509765494493612,-0.597717,-0.731018,-0.28595,-0.16333
1509765494513626,-0.597717,-0.731018,-0.28595,-0.163391
1509765494530646,-0.597717,-0.731018,-0.28595,-0.163391
1509765494553662,-0.597717,-0.731018,-0.28595,-0.163391
1509765494572747,-0.597717,-0.731018,-0.285889,-0.163391
1509765494590759,-0.597717,-0.731018,-0.28595,-0.163391
1509765494612777,-0.597717,-0.731018,-0.28595,-0.163391
1509765494633829,-0.597717,-0.731018,-0.28595,-0.163391
1509765494650357,-0.597717,-0.731018,-0.28595,-0.163391
1509765494672907,-0.597656,-0.731018,-0.28595,-0.163452
1509765494693922,-0.597656,-0.731018,-0.28595,-0.163452
1509765494709933,-0.597656,-0.731018,-0.286011,-0.163452
1509765494732950,-0.597656,-0.731018,-0.286011,-0.163452
1509765494753967,-0.597656,-0.731018,-0.286011,-0.163452
1509765494770481,-0.597656,-0.731018,-0.286011,-0.163452
1509765494792498,-0.597656,-0.731018,-0.28595,-0.163452
1509765494813512,-0.597656,-0.731018,-0.28595,-0.163452
1509765494830524,-0.597656,-0.731018,-0.286011,-0.163452
1509765494853051,-0.597656,-0.731018,-0.286011,-0.163452
1509765494874138,-0.597656,-0.731018,-0.286011,-0.163513
1509765494890147,-0.597656,-0.731018,-0.286011,-0.163513
1509765494913163,-0.597656,-0.731018,-0.286072,-0.163513
1509765494934179,-0.597656,-0.731018,-0.286072,-0.163513
1509765494950693,-0.597656,-0.731018,-0.286072,-0.163513
1509765494972714,-0.597656,-0.731018,-0.286072,-0.163513
1509765494995731,-0.597656,-0.731018,-0.286072,-0.163513
1509765495010742,-0.597656,-0.730957,-0.286072,-0.163574
1509765495032757,-0.597656,-0.731018,-0.286072,-0.163513
1509765495054791,-0.597656,-0.731018,-0.286072,-0.163574
1509765495069801,-0.597656,-0.731018,-0.286072,-0.163574
1509765495093818,-0.597656,-0.730957,-0.286133,-0.163574
1509765495114834,-0.597595,-0.730957,-0.286133,-0.163574
1509765495129843,-0.597595,-0.730957,-0.286133,-0.163574
1509765495153362,-0.597595,-0.730957,-0.286194,-0.163574
1509765495174880,-0.597595,-0.730957,-0.286194,-0.163635
1509765495189894,-0.597595,-0.730957,-0.286194,-0.163635
1509765495212908,-0.597595,-0.730957,-0.286194,-0.163635
1509765495234923,-0.597595,-0.730957,-0.286194,-0.163635
1509765495249939,-0.597595,-0.730957,-0.286194,-0.163635
1509765495272955,-0.597595,-0.730957,-0.286194,-0.163696
1509765495294971,-0.597595,-0.730957,-0.286194,-0.163696
1509765495309981,-0.597595,-0.730957,-0.286255,-0.163696
1509765495332998,-0.597534,-0.730957,-0.286255,-0.163757
1509765495356021,-0.597534,-0.730957,-0.286316,-0.163757
1509765495370031,-0.597534,-0.730957,-0.286316,-0.163757
1509765495393047,-0.597534,-0.730957,-0.286316,-0.163757
1509765495415063,-0.597534,-0.730957,-0.286316,-0.163818
1509765495430073,-0.597534,-0.730957,-0.286316,-0.163818
1509765495453091,-0.597534,-0.730957,-0.286316,-0.163757
1509765495475109,-0.597534,-0.730957,-0.286316,-0.163818
1509765495496124,-0.597534,-0.730896,-0.286316,-0.163818
1509765495513135,-0.597534,-0.730896,-0.286377,-0.163818
1509765495535155,-0.597412,-0.731018,-0.286255,-0.163879
1509765495556757,-0.597412,-0.731018,-0.286194,-0.163879
1509765495572769,-0.597473,-0.731018,-0.286194,-0.163879
1509765495594784,-0.597473,-0.731018,-0.286194,-0.163879
1509765495616799,-0.597412,-0.731018,-0.286194,-0.163879
1509765495632812,-0.597412,-0.731018,-0.286255,-0.16394
1509765495655330,-0.597412,-0.731018,-0.286255,-0.16394
1509765495676349,-0.597412,-0.731018,-0.286255,-0.16394
1509765495692362,-0.597412,-0.731018,-0.286255,-0.16394
1509765495715376,-0.597412,-0.731018,-0.286255,-0.16394
1509765495736390,-0.597412,-0.731018,-0.286255,-0.16394
1509765495752905,-0.597412,-0.731018,-0.286255,-0.16394
1509765495775427,-0.597412,-0.731018,-0.286255,-0.16394
1509765495796438,-0.597412,-0.731018,-0.286255,-0.16394
1509765495812451,-0.597412,-0.731018,-0.286255,-0.164001
1509765495835467,-0.597412,-0.731018,-0.286255,-0.16394
1509765495856489,-0.597412,-0.731018,-0.286255,-0.16394
1509765495872500,-0.597412,-0.731018,-0.286255,-0.16394
1509765495895522,-0.597412,-0.731018,-0.286316,-0.16394
1509765495916547,-0.597412,-0.731018,-0.286316,-0.164001
1509765495932543,-0.597412,-0.731018,-0.286316,-0.164001
1509765495955114,-0.597412,-0.730957,-0.286316,-0.164001
1509765495977615,-0.597412,-0.730957,-0.286316,-0.164001
1509765495992625,-0.597412,-0.731018,-0.286316,-0.164001
1509765496015638,-0.597412,-0.731018,-0.286316,-0.164001
1509765496037656,-0.597412,-0.731018,-0.286316,-0.164001
1509765496053172,-0.597412,-0.730957,-0.286316,-0.164001
1509765496075275,-0.597412,-0.730957,-0.286316,-0.164001
1509765496098294,-0.597412,-0.730957,-0.286316,-0.164001
1509765496112297,-0.597412,-0.730957,-0.286316,-0.164001
1509765496135319,-0.597412,-0.731018,-0.286316,-0.164001
1509765496157868,-0.597412,-0.730957,-0.286316,-0.164001
1509765496171908,-0.597412,-0.730957,-0.286377,-0.164001
1509765496194922,-0.597412,-0.730957,-0.286316,-0.164001
1509765496217911,-0.597412,-0.730957,-0.286377,-0.164001
1509765496231925,-0.597412,-0.730957,-0.286377,-0.164063
1509765496255469,-0.597351,-0.730957,-0.286377,-0.164063
1509765496277993,-0.597351,-0.730957,-0.286316,-0.164063
1509765496292003,-0.597351,-0.731018,-0.286316,-0.164063
1509765496315017,-0.597412,-0.731018,-0.286316,-0.164063
1509765496338049,-0.597412,-0.730957,-0.286377,-0.164001
1509765496352560,-0.597351,-0.730957,-0.286377,-0.164063
1509765496375702,-0.597351,-0.730957,-0.286377,-0.164063
1509765496397708,-0.597351,-0.730957,-0.286316,-0.164063
1509765496411728,-0.597351,-0.730957,-0.286377,-0.164063
1509765496435734,-0.597351,-0.731018,-0.286316,-0.164124
1509765496458286,-0.597351,-0.731018,-0.286316,-0.164124
1509765496479297,-0.597351,-0.731018,-0.286316,-0.164063
1509765496495305,-0.597351,-0.731018,-0.286316,-0.164063
1509765496517335,-0.597412,-0.731018,-0.286316,-0.164063
1509765496538352,-0.597351,-0.731018,-0.286316,-0.164063
1509765496555353,-0.597351,-0.731018,-0.286316,-0.164063
1509765496577341,-0.597351,-0.731018,-0.286316,-0.164124
1509765496598351,-0.597351,-0.731018,-0.286316,-0.164124
1509765496615363,-0.597351,-0.731018,-0.286316,-0.164124
1509765496638373,-0.597351,-0.731018,-0.286316,-0.164124
1509765496659018,-0.597351,-0.731018,-0.286316,-0.164124
1509765496675027,-0.597351,-0.731018,-0.286316,-0.164124
1509765496698037,-0.597351,-0.731018,-0.286316,-0.164063
1509765496719053,-0.597351,-0.731018,-0.286316,-0.164124
1509765496735066,-0.597351,-0.731018,-0.286316,-0.164124
1509765496757591,-0.597351,-0.731018,-0.286316,-0.164124
1509765496778608,-0.597351,-0.731018,-0.286316,-0.164124
1509765496801637,-0.597351,-0.731018,-0.286316,-0.164124
1509765496817634,-0.597351,-0.731018,-0.286316,-0.164124
1509765496838648,-0.597351,-0.731018,-0.286316,-0.164124
1509765496855665,-0.597351,-0.731018,-0.286316,-0.164124
1509765496877350,-0.597351,-0.731018,-0.286316,-0.164124
1509765496900367,-0.597351,-0.731018,-0.286377,-0.164124
1509765496915379,-0.597351,-0.731018,-0.286316,-0.164124
1509765496937396,-0.597351,-0.731018,-0.286377,-0.164124
1509765496959923,-0.597351,-0.731018,-0.286377,-0.164124
1509765496974948,-0.597351,-0.730957,-0.286377,-0.164124
1509765496997952,-0.597351,-0.731018,-0.286377,-0.164124
1509765497019966,-0.597351,-0.731018,-0.286316,-0.164124
1509765497034975,-0.597351,-0.731018,-0.286316,-0.164185
1509765497057555,-0.597351,-0.731018,-0.286377,-0.164185
1509765497080572,-0.597351,-0.730957,-0.286377,-0.164185
1509765497094580,-0.597351,-0.730957,-0.286377,-0.164185
1509765497117599,-0.597351,-0.730957,-0.286377,-0.164185
1509765497140627,-0.597351,-0.730957,-0.286377,-0.164185
1509765497155152,-0.597351,-0.730957,-0.286377,-0.164185
1509765497178148,-0.597351,-0.730957,-0.286377,-0.164185
1509765497200166,-0.597351,-0.730957,-0.286377,-0.164185
1509765497214195,-0.597351,-0.731018,-0.286377,-0.164185
1509765497238212,-0.597351,-0.730957,-0.286377,-0.164185
1509765497260820,-0.597351,-0.730957,-0.286377,-0.164185
1509765497274826,-0.597351,-0.730957,-0.286377,-0.164185
1509765497297842,-0.597351,-0.730957,-0.286377,-0.164185
1509765497319878,-0.59729,-0.730957,-0.286438,-0.164185
1509765497334869,-0.59729,-0.730957,-0.286438,-0.164246
1509765497357973,-0.59729,-0.730957,-0.286438,-0.164185
1509765497379985,-0.59729,-0.730957,-0.286438,-0.164185
1509765497401021,-0.59729,-0.730957,-0.286438,-0.164246
1509765497418012,-0.59729,-0.730957,-0.286438,-0.164246
1509765497440028,-0.59729,-0.730957,-0.286499,-0.164246
1509765497461496,-0.59729,-0.730957,-0.286499,-0.164246
1509765497477488,-0.59729,-0.730957,-0.286499,-0.164246
1509765497500504,-0.59729,-0.730957,-0.286438,-0.164246
1509765497521538,-0.59729,-0.730957,-0.286499,-0.164246
1509765497537531,-0.59729,-0.730957,-0.286499,-0.164246
1509765497560239,-0.59729,-0.730957,-0.286499,-0.164246
1509765497581254,-0.59729,-0.730957,-0.28656,-0.164307
1509765497598268,-0.59729,-0.730957,-0.28656,-0.164307
1509765497620285,-0.59729,-0.730957,-0.28656,-0.164307
1509765497625305,-0.59729,-0.730957,-0.286499,-0.164307
